AH,AH_Max,AH_Min,Part,Part_Max,Part_Min,RI,RI_Max,RI_Min,Vis,Vis_Max,Vis_Min,WS,WS_Max,WS_Min,Temp,Temp_Max,Temp_Min,Temp_Diff,RH,Dist,WD,Hour,Freq,SC,Predicted_RF
15.98388118,16.5282151886055,15.4047652227923,0.0,0.0,0.0,0.0,0.0,0.0,29455.31989,32352.2058132803,27631.1663463208,0.582412818,1.95016579,0.575995026922332,22.93888025,23.6165670539381,20.6456808780157,-0.22,78.036064847253,2955.678278,99.7494268740109,3,73500000000,0,6.348213928003852
14.0674753,14.2556610496357,14.0261758791252,0.0,0.0,0.0,0.0,0.0,0.0,59492.175,62042.6124477187,54948.5078858066,0.0,0.618981239,0.0,24.3652658,25.704983990484,22.56736378143,-0.5,63.3243224908611,2964.908587,79.5720702207352,5,83500000000,0,7.037854285498627
17.17816989,18.7412889050902,15.9201944200425,271.937207,275.434819426473,256.141311823931,0.793693439,0.813439891562206,0.793592226584135,3630.611368,3970.71647638495,3506.38532299856,0.188935727,0.501241436,0.188522263745809,22.01095007,22.9397298567487,19.8340907853979,-1.65,88.4580739117082,2958.601625,99.7863293894222,4,83500000000,6,13.450401075577465
2.524678864,2.57262781593392,2.29605511779945,0.0,0.0,0.0,0.0,0.0,0.0,74999.57724,78395.7797641447,69909.5524880593,0.156172321,0.515195198,0.147911565103775,9.631368741,9.77546069726204,9.48271559168225,-0.1,27.513632594128,2021.536304,96.298497034173,17,83500000000,0,11.198592402824124
19.65441673,20.6381355600605,18.7942037940397,86.67622751,92.8743489446224,85.5473370794467,2.90926344,3.15786761076843,2.88420353972147,5749.755582,5760.79531901621,5477.58288501297,0.0,0.003480712,0.0,23.6828643,25.792108337868,21.4247888002593,0.9,91.9674802548659,2120.132026,75.810864825697,4,83500000000,6,15.225204910435341
22.68379005,24.3326712791089,22.5435881447629,0.0,0.0,0.0,0.0,0.0,0.0,23582.78187,25203.2178479122,23456.6869675005,3.514996704,5.30069849,3.45583697956947,26.2807264,27.9584962078334,23.9613366623652,-0.44,91.6911490869279,3966.372214,40.3630075191541,15,73500000000,0,10.968744177983394
3.597556716,3.77043815885641,3.29792798886426,0.0,0.0,0.0,0.0,0.0,0.0,66183.77263,66383.1833336555,62726.6320738973,0.0,1.24898051,0.0,4.947350518,5.12282205256429,4.69629965063577,-0.13,53.1213964926932,2014.867497,94.1753722751904,5,73500000000,0,11.275027727037783
6.613972281,7.14576230556958,6.57857328291345,4.971117673,5.45812050996896,4.57822163989373,0.030404906,0.0322914125754706,0.027455853178,7272.936424,7676.8653418436,6618.87958806005,0.62824478,1.551630404,0.572564413763819,4.862580769,4.98196014705437,4.78574701218107,0.058,98.2107182675073,4820.249268,156.019956844345,7,83500000000,6,13.975583450272229
18.84602975,19.8075275710186,17.0060516645381,0.0,0.0,0.0,0.0,0.0,0.0,35977.22286,38222.7789573825,35021.7890722789,0.348252783,0.861312623,0.335624727493025,23.21413311,25.2332804499343,22.2544356253241,0.6,90.5729914322485,2115.850113,60.5018326698021,23,73500000000,0,5.892602933502072
7.08141792,7.42558715355164,6.91934698259628,0.0,0.0,0.0,0.0,0.0,0.0,74997.00674,76096.7847179368,69723.2178449178,1.929813666,4.737118058,1.85377211798228,9.102782458,9.47640310971719,8.79155600113198,-0.04,79.8172425985231,4820.271979,72.4557967336733,23,73500000000,0,12.55236328176136
3.994530687,4.09831545142023,3.80460894208721,0.0,0.0,0.0,0.0,0.0,0.0,10459.22478,10988.525200507,9830.4986265925,0.0,0.138475284,0.0,-1.680976555,-1.59428768283267,-1.73493144962926,-0.1,92.5568196443058,4824.744193,92.1064380630824,23,83500000000,0,11.580611231911242
6.168963326,6.22007122740548,6.00775172301136,42.68752623,43.4760599380826,41.9846546550375,0.745261318,0.79899914396281,0.675133842522488,12242.54466,13098.3717778908,11041.3886952384,1.264456991,1.539256051,1.22225941885592,5.771631642,6.26554604967762,5.4168653646861,-0.495,86.2757357260829,2015.266232,55.2986360020203,23,73500000000,6,13.095082178665344
11.04580719,11.4176032768926,10.3797143089891,21.25407174,21.8277321436879,19.2255618148723,0.120674868,0.129245674981547,0.110139512752811,10514.72739,10747.6754862611,9986.68413201883,1.411351742,2.40157072,1.37563149308798,13.59135795,13.9903919453735,13.5186916624943,-0.4,93.9449799356784,2021.42886,108.265813520922,2,83500000000,6,14.66528330980018
6.473128783,6.98259177678822,6.4158792381243,18.16410844,18.3204221834356,16.830768667995,0.0,0.0,0.0,17480.67769,17692.8321146824,16773.4361598071,0.874433348,1.610820837,0.808693115077965,5.256352784,5.67348973116588,4.84884903939766,0.1,93.6516988006683,4822.205148,106.969421822562,4,73500000000,6,12.48319793113491
3.381882936,3.58138664988374,3.06874270136479,0.0,0.0,0.0,0.0,0.0,0.0,74995.47372,81011.8401452021,72880.7601063919,0.026605096,0.086203388,0.0258570272205444,3.955383188,4.24847714884109,3.68304011136025,0.2,53.3357515416734,4825.481141,121.639801531933,20,83500000000,0,11.54464517147783
7.147537023,7.15740132401401,6.98827033498842,6.879420154,7.05602195734,6.49009166270405,0.0,0.0,0.0,3609.167895,3621.62900446848,3292.773424074,0.246820404,0.566249492,0.227505740270173,6.365665642,6.7095500768418,6.08134674903856,-0.282,96.1468472210964,4820.523935,46.822551575323,1,83500000000,5,12.913337581528186
6.073481398,6.37837667121663,6.03787539573724,189.3627665,202.390405324352,175.109130431451,0.0,0.0,0.0,4895.822571,5200.47101018891,4819.04280703481,0.967564044,7.756993678,0.906169061834156,4.559802075,4.61024984556094,4.17719962265233,0.2,92.0119770978467,2018.823295,77.0852667220536,14,73500000000,6,11.826641238292432
3.565269985,3.65511166084668,3.2877648660989,8.96169241,9.80781824458437,8.67023683684389,0.04921089,0.0532560773107992,0.0449576315336624,59905.75108,65259.7439481593,56322.5255005488,0.852075065,2.434923195,0.806317755764984,0.334355848,0.350896582629759,0.315014760204176,-0.1,71.8421978699657,4820.36381,89.9258959283469,7,73500000000,5,11.259652069248279
6.352968198,6.83131802444566,5.86014641250829,0.0,0.0,0.0,0.0,0.0,0.0,13573.95537,13604.0821511034,12406.7704467234,0.0,1.066138142,0.0,6.00189967,6.23944851156106,5.66501913033425,0.1,87.5171442021904,4821.640793,41.5961059418876,13,73500000000,0,12.167287740153814
9.080126658,9.2032052793749,8.50578084438055,0.0,0.0,0.0,0.0,0.0,0.0,74991.46997,80983.6588988904,70313.8246951158,0.557414116,1.230496322,0.538791239369433,21.11848703,22.1686084223218,19.5042197867632,0.9,49.2349321551197,2018.741397,85.2571041361851,14,83500000000,0,12.809463796754528
20.38823444,20.6290496591622,18.3766238484837,18.91370021,20.3377775732539,18.685699668237,0.0,0.0,0.0,16881.73435,17622.6563382268,16218.351978409,0.0,0.376702367,0.0,25.63978962,26.7603638676904,24.4401611098044,1.4,85.4192140392085,2957.942337,43.0209472836294,12,73500000000,5,9.761403505424866
10.79391346,10.9509499163265,10.2359209364543,27.62409911,27.8939266112352,25.5786643610727,0.07489954,0.0823222185331924,0.0729185678898804,15750.64481,16236.2526382901,15578.9055140084,2.105629669,3.007394077,1.981305448078,15.18885146,16.5162051222076,14.3424199870814,-0.21,83.2498869604558,2012.082046,50.0869909532596,16,73500000000,6,13.040676532619035
5.073539779,5.54576245995778,4.96687190140735,0.0,0.0,0.0,0.0,0.0,0.0,14290.11959,14982.8694987937,14252.4804209256,0.0,1.30554785,0.0,2.398806054,2.62781110522749,2.18677305214101,-0.2,88.8230143207063,4826.864279,164.95604122252,1,83500000000,0,12.089029261823585
11.6327403,12.429241526473,10.6754123165359,50.31066687,53.3133011907778,49.4146953348202,0.0,0.0,0.0,4926.514429,5270.20643123519,4714.58738013324,3.469111331,5.202064963,3.38462780954467,13.65558158,13.8981156593018,13.097947732928,-0.1,98.5462688167038,2017.436725,85.3344788849071,2,83500000000,6,13.349673716288857
7.525399308,8.13952227958577,7.00688983164699,0.0,0.0,0.0,0.0,0.0,0.0,6739.395506,6793.32184668353,6676.18342060728,0.139287065,0.763018937,0.129346315233543,7.929062341,8.01014351960921,7.14240200311581,-0.397,91.4595429129691,4821.685929,91.7602411564765,7,73500000000,0,12.7747246449114
2.95258326,3.03114217060251,2.77619343143919,0.0,0.0,0.0,0.0,0.0,0.0,37183.66732,40277.8985448742,34643.1024698537,1.098586586,1.302432158,1.05895459283687,10.28618977,10.7331915529431,9.59001761396439,0.2,30.8674936607586,2016.950999,90.5124151362776,14,83500000000,0,11.236727615464881
15.72567733,16.7337176155327,14.8453330852962,13.00288429,14.0611337752609,13.0002211513088,0.0,0.0,0.0,25732.60848,26833.9185043905,25096.4222710263,0.702102591,1.147464882,0.691421272270247,21.19028986,21.5174117037168,19.2994211435477,-0.32,84.9143641014613,2959.522237,108.418790458453,10,83500000000,6,5.631280318498275
3.718400578,3.75476784216509,3.47241821683278,0.0,0.0,0.0,0.0,0.0,0.0,21305.26405,22145.7102421373,20636.5955832228,0.165356395,2.499324784,0.152828489768573,-2.205222958,-2.03500215616596,-2.36607270658951,-0.1,89.3815809115489,4823.910388,70.3384672940798,0,83500000000,0,11.321352821309254
6.281808078,6.5368859171282,5.82533128663615,0.0,0.0,0.0,0.0,0.0,0.0,34009.63244,34176.6131946125,33913.120091294,3.190905142,4.066283918,3.13540135932029,21.29138363,22.3254489354845,19.8501080146803,0.51,33.7217676128091,2018.459679,45.9743272571426,14,73500000000,0,12.056021630161364
3.494358938,3.67631869384281,3.27436970231565,0.0,0.0,0.0,0.0,0.0,0.0,74701.82251,80353.6470670923,67641.6098765375,0.790794557,1.885962453,0.778251889564009,-0.215723559,-0.20513014538108,-0.234912194413987,-0.295,73.1320599889126,4821.780126,108.632157504008,20,73500000000,0,11.15195904876135
6.069769834,6.18823928473416,5.47712647069023,0.0,0.0,0.0,0.0,0.0,0.0,27372.51245,29216.3485488515,25087.0379536566,1.194226189,1.421271644,1.15563598945373,11.74021683,12.4890290451412,11.4981649187281,-0.7,57.9094116222058,2015.345664,67.818902503336,23,83500000000,0,11.771712396493392
6.351205568,6.96578463405968,5.95325533738881,0.0,0.0,0.0,0.0,0.0,0.0,39105.39874,41776.8178545379,35932.8615134859,0.260712621,2.446653717,0.248154610557511,5.403142008,5.93127276776844,5.01848098051588,0.509,91.0031539693584,4825.499901,92.1537873912263,7,83500000000,0,12.610698473100145
3.097953865,3.17423493419513,2.94054972588702,0.0,0.0,0.0,0.0,0.0,0.0,68140.90257,71572.4321085338,63942.5793699657,0.693823443,1.174263454,0.690716568898213,-0.821473571,-0.777392903728519,-0.845167262791637,0.1,67.6117715343924,4823.429401,40.0733031753125,7,73500000000,0,11.212638074949764
22.16460917,22.5234554735059,21.5782948569895,74.18262358,77.2540358186594,69.9819957518599,3.383806554,3.71206214937033,3.25141588250803,5063.268357,5249.20736222417,4802.69793209633,0.018025248,0.058763442,0.017170571916132,26.88234497,28.8614899990072,26.3525992767093,0.13,86.6426729225971,2964.597455,132.920201878697,3,83500000000,6,14.767252974170756
20.34147955,21.9685421904307,19.7125639311121,30.17648739,30.5010572452213,29.980087615069,0.0,0.0,0.0,17679.81664,18591.0828509094,17394.1205886761,0.001184542,0.002005048,0.0010821018176998,23.41341327,24.6322210741082,22.2162179087646,0.17,96.6545970060372,2956.994715,75.675920410299,17,83500000000,8,10.107219083548959
21.25100306,21.6127341738499,19.7874200931271,0.0,0.0,0.0,0.0,0.0,0.0,12494.4749,13038.6000715824,11308.6725834203,1.142634587,2.65230648,1.05667928064936,29.70658735,32.2191923318872,27.7481583605727,0.0,71.1341851751048,3966.925189,91.7994296543519,14,73500000000,0,10.75347944397024
2.942285735,3.04785428647327,2.91090389101564,0.0,0.0,0.0,0.0,0.0,0.0,75004.73295,81739.4318242766,71104.7771554418,0.700285215,1.961243315,0.643266472196333,8.213104627,8.34789553295897,8.17887121342978,-0.77,35.1104552027234,4823.375236,67.5593867118699,15,83500000000,0,11.4533254781076
7.351542447,7.78754567198613,7.26072705900328,0.0,0.0,0.0,0.0,0.0,0.0,38869.20948,39964.0153447239,35864.940701691,1.279815607,1.79964872,1.17458857854799,18.75613593,18.8836817392514,18.3110652928986,0.21,45.7792163362234,2021.234393,50.1377783143521,12,83500000000,0,12.317292090192797
15.45716922,16.3118772522028,14.723094421097,0.0,0.0,0.0,0.0,0.0,0.0,35892.87348,38080.4165206117,32926.3375047105,0.328179673,0.949066949,0.300611265151565,21.12457252,21.1633587900165,19.9317761543288,0.53,83.7834014173187,2955.157677,95.3367040503257,22,73500000000,0,5.442944032285053
2.553958988,2.67565887371486,2.37640267263308,0.0,0.0,0.0,0.0,0.0,0.0,60550.33979,63374.2735660434,57152.472120087,0.1778125,0.803167286,0.17048148911559,8.201942585,8.99984392862806,7.55523188185517,-0.93,30.4984320188907,2019.514055,133.434730156561,0,83500000000,0,11.153951404293599
16.46400191,18.093577386092,15.326718672782,436.4042106,476.587445143484,392.792490488584,3.115315823,3.15538860388536,3.06720347103949,2563.914005,2694.94736219477,2355.20239719371,0.0,0.764402914,0.0,21.29007482,22.7629485910921,20.7124982635886,-1.1,88.3881463315034,2964.476064,128.793865110499,11,83500000000,6,16.37149225711256
18.27977712,19.1214136186328,17.0529258446967,0.0,0.0,0.0,0.0,0.0,0.0,48482.67974,49825.886863299,43944.1466368086,0.085645619,0.184774216,0.0825654187506817,26.02059102,28.4455848527242,25.1093238359913,-0.39,74.9705088419934,2955.79545,96.2691226672262,9,73500000000,0,8.148624215825478
7.743090549,8.08377678046155,7.14144497753781,87.7778115,90.8252978197439,80.0674152557625,0.0,0.0,0.0,5183.929538,5375.14068104701,4862.4592221407,0.461545909,0.838079042,0.421950904114895,7.775478855,8.28656003107532,7.58130991358312,-0.4,95.0427489813451,2019.370116,87.0616097379849,6,83500000000,6,12.374492120702557
21.97871991,24.1385440084749,20.9156535045357,0.0,0.0,0.0,0.0,0.0,0.0,14386.59529,15188.1971553996,12996.7783121288,2.516665569,4.769015067,2.38729422652481,29.46926058,31.2250610809004,27.8211077669958,-0.4,74.5259234957469,3962.461808,104.539511057532,14,73500000000,0,10.64373592825666
5.813424479,5.89726350306155,5.43169840702509,0.0,0.0,0.0,0.0,0.0,0.0,72849.07371,75782.1545000353,69918.9202286803,0.0,5.868851773,0.0,5.96675117,6.08842741040495,5.94324038022968,1.6,80.2692154111911,4823.68697,90.6287775468468,8,73500000000,0,12.24140909587632
5.080984728,5.25998589054473,5.05146416813914,12.89716722,13.1000419528798,11.6228999224515,0.04841453,0.0506448651273258,0.0475223412519377,25317.05121,27812.982474865,24942.2936816435,0.260096067,2.094259416,0.245801192596586,2.967152304,3.16702075200557,2.88461627872804,-0.548,85.611837860332,4823.406777,81.3280047108414,15,73500000000,6,13.64018858740331
17.26994734,18.2920175971179,15.74722627477,11.01069845,11.1059435983296,10.4860917787635,0.0,0.0,0.0,37199.91307,39749.8573527767,36837.9285406631,0.677419308,3.06888136,0.639203671922182,23.07504261,24.8093465946944,21.4931786603676,-0.26,83.6607054834027,2961.452737,112.570648112715,4,73500000000,5,6.961868917698871
4.583253394,4.69777617449185,4.55006772937669,33.06367617,36.3143440271941,30.8140197163174,0.0,0.0,0.0,6812.274831,6963.92095256768,6646.86288929236,1.133129015,4.395336925,1.12157884340546,0.51385023,0.564781395044223,0.498599241306077,0.2,91.223940508646,4818.56323,87.3613492668199,1,83500000000,6,11.909396008375804
4.707672581,4.75647615999235,4.57173462963439,0.0,0.0,0.0,0.0,0.0,0.0,20042.62723,21801.7749772115,19063.9778099346,0.810906213,1.321949522,0.78134784848942,6.003968247,6.14455559710289,5.66858234176643,0.1,64.8431093413607,2019.303485,82.8298768339467,0,83500000000,0,11.57624691826956
5.302048056,5.31345416742384,5.24809239840337,0.0,0.0,0.0,0.0,0.0,0.0,75001.81887,80688.807478857,70388.0504553605,0.662643174,2.177770418,0.61760483597442,4.303300331,4.48062930961421,4.0671836545022,0.1,81.7045695844948,4822.93077,48.0102280310812,1,73500000000,0,12.202102835415959
15.29096382,15.4057655851081,14.3642217823735,0.0,0.0,0.0,0.0,0.0,0.0,31679.6013,34842.5534601615,30074.0098242139,0.018285508,0.166078459,0.0173385209084549,20.69040291,20.7234573773984,19.2408973444874,0.05,85.001445305371,2955.288191,87.4017973183759,16,73500000000,5,5.447767102469652
4.65496947,4.74512337550285,4.20471603021305,7.92422888,8.2073736864697,7.34210988805655,0.005089161,0.00533709847871,0.004892773592414,41297.47052,42980.5555201476,40876.4183692402,1.163113025,4.060006888,1.12048322326902,0.747924686,0.778248438072694,0.721995165335278,-0.112,91.1767792593065,4823.781642,121.240887795698,23,83500000000,4,13.222166539512923
2.177339117,2.21047407320689,2.01161528431748,0.0,0.0,0.0,0.0,0.0,0.0,74997.96369,78552.2152712426,71869.0008503104,0.179535874,1.358668721,0.166659319328424,11.42425288,11.4843257100884,10.7650537422174,-0.67,21.1882475357397,2018.033218,89.5306257534,14,73500000000,0,11.04670016655853
20.47757207,21.7835341551559,19.7480842551305,118.5763829,121.356754424588,117.245868646011,2.80237464,3.01851277329925,2.53282968308486,5285.744189,5420.74526618844,4808.48899193622,0.481844509,2.09307956,0.438764217099532,25.71361109,27.3139246733558,24.4780842077483,0.23,85.4393380564197,2961.722037,91.452994898646,11,73500000000,6,17.559250843972336
4.565479099,4.97398488332212,4.31827073535392,0.0,0.0,0.0,0.0,0.0,0.0,46030.10849,50061.3632728485,42551.730763292,0.252911772,0.296242829,0.228350246067383,1.818339432,1.86721934605697,1.78935390273188,-0.1,83.1315391544434,4826.973371,88.7196364115837,5,83500000000,0,11.857139440343344
10.64763433,10.6596144249386,10.2197019234735,0.0,0.0,0.0,0.0,0.0,0.0,75003.73086,75534.720250267,68196.8355725299,0.768053274,1.577488245,0.740384195996846,18.71961521,18.7774795970129,17.8216490453283,1.02,66.447865098381,2018.253175,47.8668787089044,11,73500000000,0,12.775745657110326
2.2525748,2.38578851044277,2.22713768882167,0.0,0.0,0.0,0.0,0.0,0.0,75004.02882,77781.2966294739,68409.612696581,0.177520305,0.697544674,0.162104456596174,2.346920551,2.51590630246794,2.33498915165572,-0.707,39.5745197800063,2012.475941,140.490745203211,5,73500000000,0,10.896652249562905
5.04521027,5.50931438674828,4.55754325351323,0.0,0.0,0.0,0.0,0.0,0.0,7293.655894,7733.6550820226,6624.36388039081,0.073715355,0.108762751,0.0733491707437922,4.239293972,4.65427059623696,4.13372448286505,-0.6,78.0782357042882,2012.132544,97.3142712125127,18,73500000000,0,11.313809087636155
9.47981387,10.3312132284614,8.99642229959345,0.0,0.0,0.0,0.0,0.0,0.0,1584.330388,1596.80752332039,1535.5814877572,0.575396769,0.973675819,0.561368176255628,11.9065276,12.2998387367555,11.2252120198436,-1.0,89.5082448889949,2589.64,101.615774943654,17,83500000000,0,12.255742546348024
2.996257172,3.18628786560602,2.99446409922492,0.0,0.0,0.0,0.0,0.0,0.0,5075.276634,5077.50782993293,4580.43227238163,0.0,0.161957488,0.0,-6.258868192,-6.04261999522066,-6.52315367641546,-0.222,96.2154827818148,4825.552401,40.5952766195038,22,83500000000,0,11.252927114788168
6.433128173,6.73910915430519,6.02636997525272,7.986755648,8.18467583388881,7.76332229668543,0.0,0.0,0.0,20976.55199,21942.5199799854,18905.1224934289,0.822682285,1.171467791,0.807087507594573,5.261843988,5.29687346033755,4.96639145312203,0.0,93.0392852281323,4823.397571,113.282142719087,4,83500000000,5,12.328636307122702
