AH,Vis,Temp_Min,Vis_Min,Temp,Dist
21.99925456,11838.3904,30.4578244866858,11700.5760435848,31.15916061,3967.241797
6.956465366,45183.71449,9.19302164699205,42998.127209351,9.392647285,4818.548595
19.27165187,23093.44203,23.5780127754678,21952.4710570071,25.67697245,2121.835932
20.06276179,24329.27504,25.7929557805556,23391.9505582503,27.07042209,2114.906301
18.91425757,22653.19685,24.483618666132,22331.6223812213,24.7497042,2955.923322
3.636169437,23084.07492,-2.78435623596659,22313.2706765093,-2.624698079,4826.284081
5.699997969,27699.87511,6.43034832138162,25228.8590952386,6.575838454,4822.45153
3.19958763,63882.76105,5.4802812605122,58650.9547193732,5.613868031,2020.375775
6.988760053,29755.90321,7.58672137811401,29398.0376309938,7.973720903,4818.753915
4.80134147,17829.64705,3.95337252885269,17228.5876774739,4.321058605,2012.020698
6.028607322,74997.62025,14.991714130701,70639.4586059699,15.15424576,2019.955149
5.058634753,21332.44424,10.1118208660961,21324.6600388373,10.57088815,2014.13907
4.016147271,14656.20827,1.33059196326815,14387.1047557075,1.342479539,2018.930927
13.17703557,65840.68705,17.5088066018293,59846.3978213043,19.43310307,2959.980999
18.51943788,40967.43167,23.9659984697441,39881.2109697927,26.40452195,2964.190765
4.888585774,10863.99389,3.14997128888593,10091.7632352762,3.16882037,2014.328736
11.283653,64772.64823,17.942366967654,64494.1330128324,18.4365002,2959.064524
15.18275639,43614.79919,20.5989663947267,40512.5893607,21.434877,2956.558603
11.75569299,74914.49098,23.6116388450007,70883.8880169757,24.68872687,2963.850523
6.205159226,75000.06582,9.13059750022446,69247.6599165825,9.685891607,4827.35862
18.10976748,61342.19105,22.0461071934398,60988.2337117454,24.20394051,2964.751744
21.78736545,9632.795421,29.615009624756,9295.76956294966,30.44420413,3963.40487
9.956154737,47569.2052,11.5691667980418,45038.9918925868,12.52749592,2012.831441
2.21234969,75001.51372,11.2518149530108,69830.261523805,11.28861386,2018.130249
16.98324536,52616.16729,22.2233067160634,49158.0596925377,23.69804313,2114.944855
4.359611677,7951.192801,2.37062217237618,7618.51726478385,2.548549546,2012.082544
7.534486339,10841.55147,18.1854783299174,10286.6448081295,18.79775942,2587.658929
5.028062559,55041.33687,3.81090061165591,52550.3201260707,4.216644533,4823.40335
5.569582471,3998.319637,2.44583741921572,3853.33543472766,2.610877687,4824.933982
13.22604006,2001.07826,15.3255546700312,1811.84946073109,15.91276387,2590.192829
7.203035836,25532.74975,8.70169999734977,25258.571455321,9.301985289,4821.84148
5.063663491,24406.94447,3.37229344950486,22106.0538811828,3.525359503,4823.525108
18.15975309,51134.7376,24.762833341301,49716.9928574958,26.11259971,2956.322803
9.133738392,70543.10517,10.338469830496,66000.3949025824,10.77459646,2958.543943
7.990527235,75004.85169,20.8328211728811,72012.1536522563,21.74590786,2959.528475
5.095507208,22984.75656,1.61477738367709,21339.3266620305,1.69973524,4826.767677
22.52400136,15968.47023,28.499936505405,15721.7059097465,29.08937843,3962.246395
15.93430035,47814.26911,19.9242417701733,44674.7077108047,21.26976093,2959.576992
6.054866058,5627.138572,3.73530358515258,5587.05490789407,3.785117366,4822.67845
7.287846335,75003.639,11.8824476668662,72264.6249523879,13.00469931,2017.93266
19.02125624,40368.90728,23.5024082943689,40068.2400755044,26.00199876,2960.944908
15.87168751,50459.90061,19.9334341341498,48797.2598545831,21.4496461,2957.611079
5.690049096,2162.544938,2.39483108515909,1987.86268916957,2.554576755,4826.009813
2.999926861,74996.9375,3.53877963451383,71745.9000983538,3.808199899,4826.6173
5.470051938,75002.67514,4.29343181632703,74145.3861363446,4.588196246,4824.465386
4.645755605,36248.07678,3.08682157556129,34596.3680577441,3.353061707,4823.727984
4.617738565,47647.20813,3.78294170151622,46631.2654332883,4.029973124,4822.316773
4.549694819,27049.74576,13.8511128024777,25516.0047737285,14.5397245,2014.558289
5.580187673,6100.877802,7.14542238995229,5941.43428215194,7.63356448,2016.260124
2.539700226,74995.19357,1.45430546132527,74918.531601567,1.563396452,4824.549563
5.803613611,6112.39721,10.1400190943409,5563.96559300618,10.25152595,2020.066918
18.38461431,20853.70874,22.0574975718567,19022.844273786,23.70706594,2112.506474
17.64316421,35482.42052,30.1094584552297,33705.1703668522,33.06577821,3962.130138
10.54532211,35874.06511,25.2366144323696,32356.8169775895,25.38776036,2012.081594
15.71603749,59547.19335,25.3889834451609,54352.2931515133,26.03755957,2956.52117
6.308992405,2855.153254,3.53884045168299,2620.5846338391,3.846664986,4827.963729
3.051275418,42644.80828,5.4679157893633,39267.2542039847,6.0021122,2016.455054
8.103314977,9471.783706,12.1411028269257,9358.45437884374,12.91061105,2584.710311
4.605718112,74995.04674,4.32999696332678,68950.8630721789,4.651606332,4820.644058
4.493381259,33331.69371,5.00915962676616,32356.9209896648,5.114265639,4824.561402
14.51287416,68424.60879,19.9484468083288,64385.2689278352,20.95617197,2964.120249
8.776456137,32109.62272,20.0708434196703,30343.6126488063,22.25838348,2015.132274
3.674939836,4859.569582,-3.35835833750978,4816.39433292975,-3.251650143,4818.612923
5.383178848,4339.787677,5.16859026552091,4025.33491001532,5.354761598,2020.342991
6.195269223,14445.71279,5.17528089407995,14218.2533266818,5.42742737,4823.269637
11.28722897,70175.58327,16.6620649665654,68309.8897748839,16.67261552,2962.61342
5.067329714,11792.40344,11.4578225876282,11484.8168634115,11.80520805,2015.317418
5.254702045,5971.050796,2.04810449317652,5529.65717367582,2.101244727,2013.478784
8.242716314,1179.267992,8.13352998713745,1064.90873291594,8.786370873,2583.485988
10.50130063,74375.71907,22.5009015120498,73045.1381058184,24.08238574,2960.86302
3.430774626,75001.10383,9.7241997784682,72221.3197911318,10.04461405,2013.209825
3.978271852,47355.29634,-0.0336860001023324,45670.355838947,-0.032794127,4823.236659
4.354866621,74996.05906,2.11105732656903,69646.5809179767,2.342963226,4818.869043
20.67911354,32592.93525,24.4292277935597,31619.6846925613,25.38488726,2960.843016
6.513742087,74995.98245,8.85260578212046,72805.0789812685,9.122495499,4826.029352
9.061565015,67791.18078,17.3751456729428,64910.2843944571,17.89320219,2012.326668
3.623697871,48795.56505,3.29870099844716,45472.7140955656,3.599592098,2020.698896
4.679514632,8197.017367,7.2379055090224,7977.10992090653,7.767269272,2017.379094
4.4668427,59611.89075,7.86769207846696,59486.4283353601,8.735541306,4820.340177
22.52408732,18290.50666,27.5778024068721,17300.2599730111,27.80421329,3967.975454
3.129483844,74999.79394,-0.496421247442242,73622.3867442081,-0.48913206,4818.736701
20.99130266,21654.17175,22.9489243910563,20826.0697781005,24.87858356,2119.773544
6.276255791,75003.6442,8.97404223994799,67771.2967034806,9.287979863,4826.700402
15.14770454,63881.90907,25.3667482450298,60918.3102095441,25.78224059,2960.75597
4.417477521,16228.76228,1.62211728539998,14696.0276973233,1.629821567,2021.440798
10.23072302,5513.113906,19.6563821286204,4984.16914678327,19.9608211,2583.285878
5.467216662,4801.871068,2.77641234070099,4753.30759993232,2.903338889,2016.594695
16.85711542,36182.20704,19.3544079442827,34506.2630209291,19.97374023,2960.695285
18.94347125,44882.82033,23.9710971391694,40404.7178318128,25.57429208,2960.618962
2.722266169,61124.20434,6.31792752262996,55645.7873758335,6.855373155,2016.034637
5.769433633,33187.86984,16.6920967654507,30419.1828342357,17.56383344,2016.158109
10.51154002,50376.40496,14.4960680903051,47679.2951181101,15.67306924,2962.306331
9.352816309,3186.306205,19.0019990484122,2968.06543120499,19.26277993,2584.785342
4.940589501,18411.38389,2.07165191235102,18054.3068667236,2.116047162,4819.739298
18.74548155,23953.63692,26.9471976884729,23739.8683381981,29.10296292,3966.477504
16.28312394,64751.0002,21.7924988473097,61889.3420533533,22.06200374,2959.344438
5.056621501,74995.73625,4.25683505780142,74855.1841263297,4.549380341,4825.630216
22.05513328,14896.01707,27.2617250916373,14594.1538458053,27.77912515,3966.924263
8.128123752,26977.79303,15.5514079175056,26581.7597926831,15.82469609,2592.751378
20.76931091,20101.44677,27.1325907120779,18341.7686687445,28.4160871,3967.49598
3.738048353,53489.83048,0.83272663642497,52817.879357155,0.859744898,4818.110878
7.485525133,74997.27217,21.2644773351921,69549.03699456,21.51002386,2021.826238
3.941836689,74998.14575,11.0948199382624,69843.9765237381,11.40876306,4822.113637
17.15398926,36596.18069,21.9103265663895,36205.9132775792,23.22866791,2114.784391
15.97343756,45229.4664,21.860658526412,41885.5146185884,23.51809,2958.198782
6.434464432,11048.3503,5.58734387541487,10019.6271515661,5.588793015,4819.884944
5.40148617,74997.18802,4.49570697767027,71664.7553092292,4.611902539,4826.649943
3.450655032,75004.67366,0.0821393437445627,68344.5678049244,0.082172529,4820.408483
1.838429629,71682.94798,13.9650395912249,64919.9566882793,14.23125573,2018.27262
5.151809715,12911.24002,6.66116069875633,12855.8095471598,6.671561388,2020.492492
7.946591608,8172.047848,9.764076563518,7772.29809892712,10.15642214,2014.245381
18.59392778,23692.52553,22.22461991201,23408.8606314824,22.32714888,2955.579748
19.34650693,34139.29634,22.5565287598729,32787.374559853,23.44014232,2963.481542
4.457392123,5270.656527,0.0475520410980105,5249.36056128945,0.050000299,4822.913813
5.74647199,13480.81082,8.52043908965914,13320.2891139997,9.169236209,2017.681346
16.99930608,38249.92458,19.1661278830303,37786.7747087057,20.5697214,2962.662931
3.526095776,3132.288664,-4.06874728311537,2900.21119674053,-3.890373312,4827.009033
12.19469476,53426.19988,18.3175351631435,52103.7266014435,19.08964972,2960.933269
3.505315536,50430.66284,3.6686721046403,49622.9095583912,3.89024631,2019.229014
17.73619716,38757.71848,31.7784984681743,37291.9146367336,34.58449685,3963.268389
17.04899375,28892.10712,23.2284818925032,26864.9963344937,24.6043161,2955.830601
5.806694739,38486.05198,4.85940337223385,34975.3628246462,5.146739839,4825.484029
22.62852227,14824.46381,28.4713112081247,13686.3992355814,29.64582623,3969.417382
6.351360018,72313.59615,10.3926681546329,71136.6136920582,11.05147933,2963.091346
3.378486264,74998.37955,15.3619515441651,74134.3333574422,15.74106963,2015.199879
9.373367613,3407.479342,12.6157266919093,3395.14420632705,13.1578337,2591.935766
7.50736602,2494.000877,7.4565091921276,2329.59608400991,8.092374672,2018.489609
13.60702984,35728.79362,16.2555713007853,33555.7012812917,16.43955274,2962.316964
8.00950515,75001.77128,9.82126084914297,72241.8572456273,10.74288039,4825.279036
5.616734147,75002.70695,4.17030886252082,71918.1705142867,4.497392015,4827.381513
16.91399266,32308.39423,19.6191912878172,31752.3272876132,20.43223571,2962.934401
7.097917054,74994.3376,23.8059498205582,68029.0909214577,24.16842502,2962.017123
11.42838389,43328.64766,12.2036955909287,40852.7830474236,13.49990785,2956.465303
17.37030521,16946.05621,28.8944876359856,15509.7913975442,29.70955752,3964.283098
16.17592154,37769.4455,20.4547662077751,36237.5784741175,21.2361712,2963.741088
8.39811981,74996.91985,10.675370053552,67691.3013240598,11.51856319,2018.889715
6.307606989,14962.64112,5.5126374648435,14041.8828015553,6.122383027,4819.54898
5.063880472,7104.962453,6.71853763175012,6654.55621007225,7.152431097,2012.141946
5.020658798,29611.26896,9.83264050066812,27919.9408888135,10.56194664,2015.382812
4.750595586,7218.642772,1.60798309246614,6842.68752626826,1.726972612,4818.762857
6.679055951,62793.23697,17.9867623299504,56931.8111631937,17.99538987,2016.545371
3.482879736,12520.41425,-2.04265198731542,11872.1656381769,-1.959206882,4823.853728
3.996046826,74995.31364,4.54764357342147,68076.7073134025,4.767746138,4822.808668
4.457126768,43251.27432,1.54302999906041,42561.9164704445,1.634888921,4820.263048
2.913543159,52856.18954,8.63237136956648,49320.2374431677,8.659576204,2012.565407
4.945785749,11949.4625,4.4552547504442,11609.1660787459,4.532269696,4825.365605
4.172040352,21698.73974,-0.746830895628726,20772.0602850654,-0.706038031,4822.574664
5.776290168,11654.37827,4.04158194859487,10514.8721266652,4.399547422,2019.60698
8.663557819,44480.60718,21.3451901488225,43556.4600228534,22.40481366,2020.554101
7.253302559,43588.35294,12.8851331893036,40619.0474927875,13.19917154,2016.838204
8.74762494,32418.19239,11.8444008394665,30035.8382109491,12.69919046,2014.204697
4.834847908,21019.00471,4.26545634121447,20078.717603026,4.419235049,2018.407574
12.96137966,63989.36951,18.3807586891807,60885.4201937975,20.08948159,2960.552636
17.45986264,26488.79512,21.840706241782,26111.6493382747,24.03768189,2955.375188
16.97245508,27603.53335,25.6235784706537,25517.5816411572,27.83977809,3966.754976
10.54286316,19393.7884,18.7802792802345,19190.142268853,19.08326683,2590.938581
4.096871246,14331.68266,1.4474349745263,13800.4860456505,1.60008344,2014.964408
3.8834831,18941.81657,-2.32318416609812,17746.1094888737,-2.13135295,4827.802468
8.188679518,31049.66629,19.559098688933,28759.0671943521,21.12553103,2021.831357
13.70737556,17555.4391,17.6728673573358,16488.6166048624,17.76866686,2014.130913
2.983159024,54347.57374,12.5235813511946,50317.2518866134,13.51794923,2012.540068
7.41554322,36957.75671,15.8948541728897,33900.9490839819,17.31268561,2017.882708
7.508783675,6946.428502,7.84909901586204,6855.26988682253,8.043505019,4821.852325
6.305192025,41458.69825,19.7213211927105,38111.962527936,19.93586701,2015.798097
4.352647832,7184.038379,0.51661368310194,6896.38029641303,0.555395323,4824.789069
17.70900223,30992.35013,26.9229594072145,30812.2252205491,27.06025447,2964.967643
5.579915276,74999.56514,5.01099860173211,69136.1279119341,5.429983686,4826.465692
4.521314177,75000.43866,5.45134985848613,73828.5400937582,5.564784251,4820.542236
4.038911819,18953.07903,2.66876007364558,17804.0398514646,2.748351692,4818.469631
20.11793022,17012.17159,30.1763155252974,16426.8482851249,32.13964168,3967.042338
4.743817901,7884.982851,0.502790252317358,7648.28247303464,0.525761925,4821.124231
6.840925176,28376.42971,10.0366404054715,25755.0641612516,10.13467089,2017.0949
5.400023581,25520.86097,9.85652434647609,25339.9515510243,10.59182356,2016.73863
23.36450346,9651.80367,23.76681749333,9389.93170715382,26.33010693,3970.545647
7.730513293,3441.620227,8.44175816656538,3362.39565870495,8.615104956,2015.004082
5.474083203,32781.14174,7.50327111928442,30384.488631979,7.557962133,2017.75464
4.611718467,45384.26995,5.98953560537654,43404.9739561486,6.51322631,4821.478088
5.90699409,75003.96714,6.17695553857927,71956.3180504402,6.724330099,4819.614151
18.46709899,24881.40768,21.8286585075508,23866.8350900731,22.24057792,2962.136658
5.462761497,73717.60561,8.31547326292779,73399.4249765307,9.008885892,2013.463106
11.90008538,32403.84256,14.5130071568318,29760.5338835142,14.56506754,2958.158845
5.318039995,37237.42388,17.1339136352672,35512.5374061126,18.21207165,2021.639759
5.424793366,74999.78947,3.19690084924621,68445.0578691112,3.395015495,4827.09229
13.26527346,35249.19184,35.8101171688868,33116.9406182472,36.3169736,3971.254791
17.75943535,75002.5906,22.7377312719048,71812.563653945,24.46413197,2118.935018
18.97643899,59397.47804,23.4632579413444,54896.5701764192,25.68429607,2963.389339
4.631148551,75000.16607,1.77606310527846,71986.7315571925,1.79479595,4819.067292
11.63448025,48114.6501,22.032722943748,47223.9585835671,22.20116626,2018.554131
19.1084844,19905.66687,23.3407848323317,18862.7891138932,25.0988289,2116.887792
6.028619141,5829.222326,6.98850934267084,5689.95055973283,7.407058243,2017.996761
11.43514098,75001.10951,22.8828838499653,73821.2746790719,24.46844734,2957.327138
13.25332794,46120.73574,21.9331861383864,42843.1437790472,22.99434072,2015.619915
4.953072978,18978.54749,6.31392769770457,18746.2855313011,6.681064194,2018.941481
7.006143795,42145.26675,9.71469590713656,39704.5319124195,10.70318793,4821.388094
4.737304718,38124.31287,3.78544288178982,35912.0631043405,4.037765614,4822.75677
11.78341936,10182.71778,19.8132551692396,9697.88503168599,20.33387843,2584.99403
4.590068589,9542.529849,7.04223010036534,8880.22684105983,7.537065265,2014.409731
4.211540093,75004.96196,0.706461871097273,69317.9777430623,0.784404555,4827.433833
17.94472548,29884.26187,29.9707246288921,28983.8562964077,33.29631633,3971.856667
4.343070722,75004.77236,1.66381756198963,73568.2697615252,1.846948671,4826.279489
2.163668897,75003.69842,5.94103717152715,73051.8007299856,6.479119019,2015.610096
7.441506581,74999.96557,16.2910563744979,72223.0635347583,18.0523679,2021.908635
11.80292297,73640.60354,19.1627602381106,67865.5316705871,20.31729649,2958.332159
19.73005179,53978.73662,25.38646426028,51930.8013537012,27.15679253,2962.513429
9.744005617,67650.84989,14.1832910744477,66910.5708975824,15.45905153,2963.451032
4.604092579,8928.894899,3.10913112613296,8589.54850206444,3.328694711,2015.622757
5.343716723,4340.381069,4.95441638956849,4152.34742863187,5.347751478,2019.792086
2.370926228,74995.28159,2.38786849228206,72253.0404914263,2.491610752,2014.794518
5.108147445,8589.595141,1.76084441713408,8222.65446697496,1.841352175,4821.533692
17.67658569,33583.38337,21.0262548174024,32037.3318199361,21.56389409,2958.248855
2.747397256,53097.23949,6.28304713793391,49289.1252288229,6.812237795,2013.402158
4.149748477,18622.58831,2.12628722319774,18126.086928286,2.357661432,4827.401165
10.35058797,58048.33209,20.6982326082971,55000.7874020172,21.5509439,2015.005012
2.158732142,75000.37462,7.92060760797357,70346.6297596879,7.942517573,2013.003254
8.83664614,37256.60073,18.3514682460454,35975.3223020128,18.56852328,2020.923832
4.412886145,37625.59283,3.27031922905472,34103.135644123,3.424636747,4821.022366
5.946767988,74995.62233,4.1465466501976,73001.214778527,4.414550251,4827.215338
6.31274375,6335.757363,4.37025639390044,6316.90230656495,4.740439279,4823.668961
17.78219703,30504.06449,24.9663079980653,28531.8383279435,26.90731581,2958.877212
6.590179272,74999.9769,8.23152411409352,71989.4139350205,8.740780361,4826.244079
6.983851421,10598.31353,5.71565928839604,10538.8244484009,6.216331878,4825.042881
2.512174247,74997.69784,6.01206002269389,73303.802386957,6.15915749,2018.469701
4.514753742,49166.91768,6.75813380665196,44624.0877597116,7.341543913,4826.315532
19.29095469,31591.02845,24.7894539220528,28539.8288326462,24.95707028,2963.437249
5.968737737,74602.72873,4.30223435041326,71868.1261501811,4.684369422,4818.32811
15.27895071,31663.12882,19.2102891986222,30256.1674036746,20.34640223,2963.988455
15.42817791,41113.56485,20.887737285924,40764.1794496202,20.90705002,2963.190648
3.913681359,75004.71989,3.24399809747786,74218.9920989015,3.303360724,4824.072449
5.018106593,47828.94697,4.01312602386997,44669.3866191932,4.286158284,4818.054245
5.073043334,68802.85332,3.33252690564815,66566.4816009012,3.614692403,4826.443363
8.660230443,27672.789,12.6005759536486,27103.9427085552,13.16977159,2016.928977
10.59134493,45119.72472,20.8696969219907,44481.5591863805,22.15589946,2956.689854
4.446574003,75002.63867,2.51754828113141,72289.2491663586,2.666090174,4820.358626
19.54796894,75002.13566,26.7725417286669,68170.4125123453,27.47983827,2957.327745
8.885810307,75002.92475,12.1655263769763,68907.5317011892,12.33794238,2016.338093
2.315461704,74996.06633,8.93537505208756,69562.1112247436,9.214698958,2015.074963
4.011280726,23235.60473,0.996763739556576,21690.222959094,0.998709477,4825.808862
16.90401114,74996.94297,22.8524981391951,69164.3846111427,23.38205053,2113.65229
17.43455478,8905.511375,26.2375518193962,8284.07059914771,28.49758683,3971.341537
5.936552682,24142.00865,4.91939914687603,24008.0114155849,5.364830284,2017.643029
4.826335479,17716.52016,5.13759449686168,16500.2508834287,5.672292043,2015.569464
6.191055235,2864.099539,5.73252729871486,2677.71188282627,6.062552516,2018.485689
14.98786399,44903.30227,20.6004941040089,42641.0462131906,22.44442672,2956.93957
9.574948868,38270.28367,15.192131980448,34537.6478347237,15.42309955,2018.576613
3.641447275,8020.571052,-3.93338288573924,7991.47754665253,-3.636680429,4824.857167
5.899380225,74999.03796,6.14820653235073,71519.5752743027,6.614188827,4821.557802
19.15931734,38285.24508,25.3850979145798,34499.4422994938,26.28014319,3965.362099
4.837935072,8222.41869,6.15278878316778,7828.66570105701,6.833262149,2019.98043
17.87594825,37669.95811,22.6949645032436,34471.2458216648,23.67875581,2961.689054
24.29727297,65256.37291,30.4659792518322,64064.8025205024,31.25858672,2957.942784
4.33227126,37404.20147,2.20760118528217,36916.2381175604,2.262108457,4819.114683
2.798475546,46414.69627,9.75855989914736,45379.2854430498,10.34088291,2012.647143
5.914543403,5299.782491,9.34974683713836,5096.712810046,9.624114925,2014.747075
8.699930924,30082.42153,11.4564224771536,27265.8671054042,12.50629354,2016.900218
15.79876582,34670.37085,20.9433941634519,32653.6970187872,21.0537403,2960.786804
2.146496203,64514.19618,9.05965279751668,61429.7803658059,9.741307097,2015.696308
14.33683998,62237.99736,23.2871414036583,58407.9316244299,23.35363655,2955.515374
4.179683497,72853.84671,2.84627459869282,68092.5157934321,3.031159735,4825.949807
10.86866574,12208.8973,14.6553709157091,12178.4050675435,15.8668253,2585.495037
6.448586639,75002.1997,9.00102536429934,72609.2704773164,9.40502734,4822.685238
